Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,571.43,39.34,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.53,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,571.43,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,543.10,39.34,
0.000,0.000,0.000,0.015,0.000,0.007, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.10,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.022,0.007,0.000, ,0.31,-0.17,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,543.10,39.34,
0.000,0.000,0.000,0.015,0.007,0.000, ,0.38,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.06,571.43,39.34,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.10,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.69,0.44,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,543.10,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.53,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.17,571.43,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,57.99,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,547.01,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.31,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,543.10,39.34,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.31,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.10,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.31,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,0.36,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,575.34,39.19,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.13,571.43,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.31,-0.25,-0.52,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.23,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.21,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.38,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.02,571.43,39.30,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,571.43,39.34,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.06,547.01,39.19,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.25,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.13,571.43,39.27,
0.000,0.000,0.000,0.007,0.007,0.007, ,0.38,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.022,0.000,0.000, ,0.53,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.23,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,575.34,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.53,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.34,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.38,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,571.43,39.38,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,0.29,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.38,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.27,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.46,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.21,571.43,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.23,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.17,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.32,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.022,0.000,0.000, ,0.38,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.06,571.43,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.53,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,543.10,39.34,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.10,575.34,39.19,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,575.34,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.17,-0.52,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,571.43,39.34,
0.000,0.000,0.000,0.007,0.007,0.000, ,0.46,-0.17,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.13,575.34,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.53,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.96,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.23,-0.32,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.61,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.10,543.10,39.27,
0.000,0.000,0.000,0.029,0.000,0.000, ,0.31,-0.25,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.17,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,571.43,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.17,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.25,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,571.43,39.30,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.38,-0.25,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.17,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.10,575.34,39.19,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.30,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.31,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,547.01,39.23,
0.000,0.000,0.000,0.022,0.000,0.000, ,0.23,-0.10,-0.52,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.69,0.29,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.82,4000.00,58.10,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.15,-0.25,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.31,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.022,0.007,0.000, ,0.31,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.23,-0.32,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.022,0.015,0.015, ,0.31,-0.17,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.48,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.23,-0.25,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.17,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.022,0.007,0.000, ,0.31,-0.17,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.31,-0.40,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.32,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.30,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.02,547.01,39.23,
0.000,0.000,0.000,0.015,0.015,0.000, ,0.23,-0.48,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.02,547.01,39.19,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.23,-0.25,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.46,-0.25,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.10,547.01,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.32,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.10,543.10,39.27,
0.000,0.000,0.000,0.022,0.000,0.000, ,0.46,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.015,0.000,0.000, ,0.15,-0.17,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.23,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.015,0.015, ,0.23,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.23,-0.40,-0.13,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.13,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.31,-0.25,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.82,4000.00,58.13,547.01,39.16,
0.000,0.000,0.000,0.022,0.022,0.015, ,0.31,-0.17,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.23,-0.40,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,547.01,39.23,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.38,-0.10,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.15,-0.48,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.85,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.61,-0.10,-0.52,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.029,0.015,0.000, ,0.15,-0.32,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.27,
0.000,0.000,0.000,0.000,0.000,0.000, ,0.23,-0.17,-0.29,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.15,-0.25,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,543.10,39.27,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.31,-0.25,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.06,547.01,39.23,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.17,-0.44,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.46,-0.10,-0.21,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.82,4000.00,58.06,547.01,39.19,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.23,-0.32,-0.52,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.93,4000.00,58.02,543.10,39.30,
0.000,0.000,0.000,0.007,0.000,0.000, ,0.38,-0.10,-0.36,0.00,0.00,0.00 ,,4000.00,0.00,4000.00,0.00,4000.00,0.00,4000.00,19.89,4000.00,58.17,547.01,39.23,
