,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.88,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
0,0.015,0,0.066,0,0, ,6.75,4.87,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.066,0,0, ,6.35,4.79,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.051,0,0, ,6.35,4.79,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.051,0,0, ,6.27,4.95,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,6.43,5.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.066,0,0, ,6.19,4.79,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0.007,0.066,0,0, ,6.03,4.87,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.022,0,0.066,0,0, ,5.95,4.63,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.059,0,0, ,5.8,4.55,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.044,0,0, ,5.64,4.39,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.059,0,0, ,5.8,4.79,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,5.64,4.23,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,5.32,4.47,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,5.24,4.23,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.022,0,0.051,0,0, ,5.08,4.15,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.022,0.007,0.066,0,0, ,4.85,3.92,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,4.69,4,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,4.61,3.84,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.044,0,0, ,4.45,3.84,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,4.45,3.76,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.066,0,0, ,4.45,3.52,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.073,0,0, ,4.05,3.44,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0.007,0.059,0,0, ,3.74,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,3.82,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.037,0,0, ,3.58,3.52,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,3.5,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.066,0,0, ,3.5,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.059,0,0, ,3.5,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.015,0,0.059,0,0, ,3.5,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.029,0.015,0.059,0,0, ,3.58,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.5,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0,0,0.051,0,0, ,3.5,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,3.5,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,3.42,3.52,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.022,0,0.059,0,0, ,3.34,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.029,0,0.059,0,0, ,3.58,3.44,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.58,3.44,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,3.5,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,3.5,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,3.74,3.52,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.58,3.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,3.74,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0,0.066,0,0, ,3.82,3.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0.007,0.066,0,0, ,3.74,3.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,3.66,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,3.66,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,3.9,3.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,3.9,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0.007,0.051,0,0, ,3.74,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.74,3.36,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,3.82,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,3.82,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.74,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,3.82,3.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0,0,0.059,0,0, ,3.82,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.066,0,0, ,3.66,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.059,0,0, ,3.66,3.28,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.42,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.044,0,0, ,3.58,3.2,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.58,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,3.34,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,3.5,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,3.5,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,3.5,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.34,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,3.42,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,3.34,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.34,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0.007,0.066,0,0, ,3.42,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.073,0,0, ,3.26,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.059,0,0, ,3.42,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0.007,0.051,0,0, ,3.26,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.34,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,3.26,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,3.5,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,3.26,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.066,0,0, ,3.18,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0,0.073,0,0, ,3.18,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.18,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,3.26,3.13,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,3.11,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,3.18,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.073,0,0, ,3.26,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.022,0,0.059,0,0, ,2.95,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0.007,0.059,0,0, ,2.95,3.05,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,3.11,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.95,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,2.95,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,3.18,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.11,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,2.95,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,3.18,2.97,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,3.11,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.037,0,0, ,2.95,2.65,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.87,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,3.11,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.79,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,2.87,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.073,0,0, ,2.87,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2.79,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.71,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.71,2.65,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.79,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.87,2.89,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,2.95,2.81,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.022,0,0.059,0,0, ,2.79,2.65,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,2.79,2.49,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.79,2.65,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.71,2.73,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.63,2.49,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.015,0,0.066,0,0, ,2.63,2.41,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.066,0,0, ,2.63,2.41,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0.007,0.073,0,0, ,2.71,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,2.55,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.63,2.41,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.47,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.63,2.33,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2.47,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.31,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.022,0,0.059,0,0, ,2.39,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2.39,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,2.31,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,2.55,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,2.39,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.47,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2.31,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2.24,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2.24,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.24,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.39,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.24,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2.24,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.015,0,0.059,0,0, ,2.16,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.073,0,0, ,2.16,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.16,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0.007,0.051,0,0, ,2.08,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.022,0.007,0.051,0,0, ,2.16,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0.015,0.059,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.081,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.059,0,0, ,2.24,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2.16,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,2.16,1.7,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.16,1.62,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.059,0,0, ,2.16,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2.16,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,2.16,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,2.08,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2.08,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.022,0.022,0,0.051,0,0, ,2,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0,0.066,0,0, ,2.08,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2.16,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,2.08,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.16,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.059,0,0, ,2.16,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.08,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,2,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.007,0,0.066,0,0, ,2,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.073,0,0, ,2,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.08,1.62,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.16,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.24,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,2.16,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,2.24,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.015,0.007,0,0.066,0,0, ,2.31,1.7,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.022,0.007,0.073,0,0, ,2.24,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,2.08,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.037,0,0, ,2.24,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,2.31,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.044,0,0, ,2.24,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.24,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.066,0,0, ,2.16,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,2.08,1.7,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,2.16,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0.015,0,0.066,0,0, ,2,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.073,0,0, ,2.08,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,1.92,1.94,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.015,0,0.051,0,0, ,1.84,1.86,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,1.84,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,1.92,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.073,0,0, ,1.92,1.78,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.073,0,0, ,1.76,1.7,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,2,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.073,0,0, ,2.08,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.066,0,0, ,1.76,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,1.76,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,1.92,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.051,0,0, ,1.92,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0,0,0.059,0,0, ,1.76,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.059,0,0, ,1.84,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0.007,0,0.066,0,0, ,1.84,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,1.6,2.02,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.044,0,0, ,1.6,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.059,0,0, ,1.92,2.25,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,1.76,2.1,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0.007,0,0,0.066,0,0, ,1.68,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
0,0,0,0.051,0,0, ,1.76,2.18,0,0,0,0,,4000,0,4000,0,4000,0,4000,0,4000,0,0,0
