,,,,,,,,,,,,,,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,3.54,Close -Velocity (m/s) :,3.49,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
,,,,,,,,,,,,,,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,7.45,Open -Velocity (m/s) :,7.37,Open -Velocity (m/s) :,0,Open -Velocity (m/s) :,0
,,,,,,,,,,,,,,TR2,,TR2,,TR4,,TR4,,TR2,,TR2,
,,,,,,,,,,,,,,NA,,NA,,YBreak1,,YBreak2,,NA,,NA,
Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0,0.007,0,0.059,0.007,0, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.015,0.007,0.059,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.007,0, ,0,0,0,2.83,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.029,0.015,0.059,0,0, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0.007,0.044,0,0, ,0,0,0,2.83,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.073,0.007,0, ,0,0,0,2.91,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.029,0,0.059,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.007,0,0.044,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.059,0.007,0, ,0,0,0,3.07,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0.007,0.059,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0,0.066,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.066,0,0.022, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.051,0,0, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.066,0.007,0.015, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0.007,0.081,0,0.015, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.022,0.022,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.015,0, ,0,0,0,2.83,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.91,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.037,0,0.029,0,0, ,0,0,0,2.75,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.037,0,0, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.91,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,3.15,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.022,0,0.044,0,0, ,0,0,0,3.07,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.007,0,0.037,0,0, ,0,0,0,2.91,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.015,0.007,0.044,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.007,0.007, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,3.15,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.059,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.007,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.022,0,0.037,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0.015,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.007,0,0.051,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.073,0,0.007, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0.007,0.051,0,0, ,0,0,0,3.22,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0,0.051,0,0, ,0,0,0,3.15,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.037,0.029,0.015,0.051,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.015,0.044,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.073,0.007,0, ,0,0,0,3.07,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0.037,0.007,0.015,0.059,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.007,0.051,0,0, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.007,0.007, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.007,0,0.044,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0.007,0.051,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.022,0.015,0.037,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0,0.051,0.007,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.007,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0.015,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0.007,0.007, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0,0.051,0.007,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.022,0.015,0.059,0,0, ,0,0,0,2.99,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.073,0.007,0.015, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.029,0.022,0.051,0,0, ,0,0,0,3.07,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0.007,0.037,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0,0.029,0,0, ,0,0,0,2.83,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.073,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0.007,0.044,0,0, ,0,0,0,3.07,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.91,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.015,0.037,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,2.99,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.015,0.007,0.022,0,0, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0,0.029,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0.007,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,3.07,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0.007,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.007,0,0.037,0,0, ,0,0,0,2.91,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0,0.059,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.029,0.015,0.029,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0,0,0.051,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.066,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,3.07,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0.007,0.051,0,0, ,0,0,0,3.07,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.029,0.015,0.044,0,0, ,0,0,0,2.99,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0.007,0.007, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.051,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.044,0.029,0.022,0.037,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.037,0,0, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.037,0.022,0,0.029,0,0, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0.015,0.051,0,0, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0,0, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.007,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.073,0.007,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.029,0.022,0.044,0,0, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0,0.007, ,0,0,0,2.83,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.037,0.015,0.022,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.007,0.051,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.059,0.007,0.007, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.022,0.007,0.037,0,0, ,0,0,0,2.59,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.015,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0.007,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0.007,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.051,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.022,0,0, ,0,0,0,2.51,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.037,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.037,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.51,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.51,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0.007,0.029,0,0, ,0,0,0,2.75,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.015,0,0.037,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.015,0.007,0.029,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.059,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.029,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.051,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.022,0.015,0.029,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.007,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0.007,0.037,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0,0.029,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0.007,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.022,0.007,0.037,0,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.066,0,0.007, ,0,0,0,2.67,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0,0,0.051,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.029,0,0.066,0,0.015, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.022,0.007,0.037,0,0, ,0,0,0,2.59,0,0,,4000,30.51,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.015,0.007,0.037,0,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0,0,0.051,0.007,0, ,0,0,0,2.67,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.044,0.037,0.015,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0.007,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0,0,0.059,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0.007,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.015,0.015,0.044,0,0, ,0,0,0,2.59,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.066,0.015,0.015, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.022,0.022,0.029,0,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.051,0,0.007, ,0,0,0,2.75,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.022,0.022,0.037,0,0, ,0,0,0,2.75,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0.007,0.051,0,0, ,0,0,0,2.35,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0.007,0, ,0,0,0,2.43,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,2.67,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0,0,0.037,0,0, ,0,0,0,2.51,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0.007, ,0,0,0,2.51,0,0,,4000,30.37,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.022,0.015,0.022,0,0, ,0,0,0,2.67,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.51,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.022,0.015,0.007,0.022,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.044,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0.007,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.015,0,0.037,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.43,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.015,0.022,0.015,0.037,0,0, ,0,0,0,2.51,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.051,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.029,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.037,0,0, ,0,0,0,2.51,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0.007,0.029,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.015,0,0.044,0,0, ,0,0,0,2.59,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.022,0,0.037,0,0, ,0,0,0,2.91,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.022,0.007,0.037,0,0, ,0,0,0,2.75,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.051,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.066,0,0, ,0,0,0,2.67,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.037,0.022,0.007,0.022,0,0, ,0,0,0,2.75,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0.007,0,0.044,0,0, ,0,0,0,2.75,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0,0.015,0.051,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.015,0,0.044,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.051,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.029,0.007,0.059,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.044,0.029,0.029,0.037,0,0, ,0,0,0,2.67,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.059,0,0, ,0,0,0,2.67,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.029,0.029,0.007,0.037,0,0, ,0,0,0,2.51,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0.007,0.007,0,0.044,0,0, ,0,0,0,2.59,0,0,,4000,30.44,4000,0,4000,0,4000,0,0,0,555.8,0
0,0,0,0.059,0,0, ,0,0,0,2.51,0,0,,4000,30.4,4000,0,4000,0,4000,0,0,0,555.8,0
0.037,0.022,0,0.044,0,0, ,0,0,0,2.59,0,0,,4000,30.48,4000,0,4000,0,4000,0,0,0,555.8,0
